,0,1
2443,-81.131255,32.307138
2427,-81.131211,32.32188
2424,-81.131204,32.325948
2397,-81.131046,32.341747
2398,-81.13095,32.341806
2444,-81.130948,32.307083
2399,-81.130917,32.341798
2571,-81.130874,32.210147
2430,-81.130855,32.316445
2426,-81.130784,32.323349
2431,-81.130732,32.316213
2425,-81.13073,32.325249
2436,-81.130331,32.311645
2435,-81.130246,32.311709
2434,-81.13021,32.311901
2432,-81.130084,32.314993
2484,-81.129876,32.275805
2433,-81.129827,32.313942
2400,-81.129792,32.341525
2406,-81.129784,32.33593
2445,-81.129702,32.306857
2631,-81.129604,32.165884
2632,-81.129576,32.165849
2633,-81.129571,32.165842
2572,-81.129434,32.209595
2405,-81.129353,32.336194
2630,-81.129342,32.167429
2401,-81.129295,32.340951
2483,-81.129192,32.276223
2404,-81.1291,32.336348
2403,-81.128859,32.336825
2446,-81.128622,32.306662
2402,-81.128579,32.338313
2482,-81.128555,32.276393
2634,-81.128433,32.164408
2481,-81.128385,32.276371
2573,-81.128286,32.208637
2629,-81.128137,32.1691
2447,-81.127638,32.307133
2574,-81.12742,32.207554
2480,-81.127408,32.276241
2479,-81.127375,32.276237
2478,-81.127355,32.276225
2469,-81.127352,32.281192
2635,-81.127345,32.164095
2468,-81.127096,32.282557
2628,-81.127055,32.169921
2448,-81.127009,32.307435
2470,-81.126971,32.279998
2449,-81.126959,32.307459
2575,-81.126606,32.206187
2471,-81.126249,32.279012
2627,-81.126146,32.170616
2467,-81.125706,32.283517
2576,-81.125573,32.204456
2477,-81.125325,32.275075
2636,-81.125164,32.163468
2450,-81.124885,32.308836
2577,-81.124769,32.203035
2476,-81.124709,32.274993
2626,-81.124641,32.171892
2472,-81.124346,32.277869
2475,-81.124292,32.274938
2578,-81.124044,32.202271
2451,-81.123922,32.308327
2456,-81.123765,32.295465
2457,-81.123657,32.294722
2458,-81.123633,32.294558
2474,-81.123437,32.27546
2473,-81.123352,32.27672
2625,-81.123319,32.173108
2459,-81.123307,32.293879
2455,-81.123255,32.297901
2460,-81.123231,32.293796
2579,-81.123152,32.201331
2637,-81.123135,32.162898
2452,-81.123051,32.307322
2580,-81.122879,32.199922
2466,-81.122568,32.284118
2581,-81.122547,32.198214
2624,-81.122517,32.173762
2454,-81.12229,32.302517
2461,-81.122233,32.292696
2453,-81.122165,32.304789
2640,-81.122137,32.157304
2639,-81.122135,32.159399
2638,-81.12203,32.161796
2582,-81.121837,32.195701
2594,-81.121738,32.190801
2641,-81.121517,32.155077
2593,-81.121234,32.192601
2465,-81.120883,32.285038
2642,-81.120694,32.154094
2623,-81.120622,32.175044
2595,-81.120556,32.190013
2462,-81.120549,32.290843
2604,-81.120361,32.178648
2603,-81.120093,32.180132
2643,-81.120034,32.153303
2661,-81.119941,32.133987
2660,-81.119933,32.135016
2464,-81.119865,32.286429
2602,-81.119834,32.181205
2583,-81.119834,32.194921
2659,-81.119655,32.1361
2463,-81.119632,32.28767
2662,-81.119458,32.132962
2596,-81.119361,32.189596
2592,-81.119333,32.193199
2622,-81.119298,32.175082
2601,-81.119256,32.18245
2658,-81.11924,32.137296
2656,-81.11913,32.142137
2657,-81.119039,32.139179
2644,-81.118964,32.1528
2621,-81.118844,32.174106
2600,-81.118781,32.183476
2605,-81.118592,32.177387
2663,-81.118467,32.131512
2655,-81.118331,32.144408
2591,-81.118313,32.193133
2620,-81.118281,32.172797
2597,-81.118237,32.189203
2598,-81.118059,32.186895
2599,-81.117935,32.185298
2584,-81.117935,32.195701
2619,-81.117893,32.171543
2645,-81.117741,32.152225
2664,-81.117687,32.130581
2606,-81.117525,32.176626
2654,-81.117271,32.146261
2590,-81.117267,32.193066
2671,-81.117225,32.117604
2670,-81.117225,32.119805
2618,-81.116946,32.170914
2665,-81.116891,32.129607
2646,-81.116722,32.152164
2607,-81.11653,32.176391
2653,-81.116236,32.147201
2589,-81.11623,32.192999
2666,-81.116167,32.128731
2669,-81.1161,32.123036
2585,-81.116035,32.1965
2667,-81.115688,32.127133
2617,-81.115533,32.170901
2668,-81.115341,32.125883
2608,-81.115242,32.176997
2647,-81.115199,32.152073
2652,-81.115106,32.14772
2588,-81.114837,32.193464
2648,-81.114033,32.152003
2586,-81.114032,32.195701
2609,-81.11393,32.177604
2587,-81.113928,32.194007
2651,-81.113838,32.148303
2616,-81.113632,32.171303
2649,-81.112236,32.150804
2650,-81.112234,32.149306
2615,-81.112069,32.172178
2610,-81.111933,32.178002
2611,-81.110932,32.177295
2614,-81.110731,32.17351
2613,-81.110234,32.174503
2612,-81.110234,32.17561
2978,-80.488246,33.909464
2979,-80.487559,33.909305
2980,-80.485251,33.908917
2981,-80.484317,33.908895
2982,-80.483603,33.909171
2983,-80.482806,33.909515
2984,-80.481846,33.910157
2985,-80.481434,33.91041
2986,-80.480994,33.910479
2987,-80.480225,33.910342
2988,-80.478548,33.909839
2989,-80.473601,33.908286
2990,-80.47099,33.907074
2991,-80.470275,33.906547
2992,-80.468542,33.904968
2994,-80.468457,33.902219
2993,-80.468377,33.904624
2995,-80.468081,33.901412
2996,-80.468078,33.901406
2997,-80.466967,33.899019
2998,-80.466964,33.899013
2999,-80.466282,33.897547
3000,-80.465153,33.895624
3001,-80.464603,33.894868
3003,-80.464298,33.891684
3002,-80.463806,33.893907
3004,-80.461435,33.885662
3005,-80.458573,33.879478
3006,-80.456622,33.878472
3007,-80.454808,33.877854
3008,-80.452262,33.8773
3009,-80.450006,33.876994
3010,-80.447801,33.877202
3011,-80.444243,33.877989
3012,-80.443577,33.878414
3013,-80.443576,33.878525
3014,-80.442258,33.879099
3015,-80.440826,33.880002
3016,-80.438558,33.880138
3017,-80.437782,33.880063
3018,-80.437095,33.879812
3019,-80.436408,33.879766
3020,-80.429185,33.879884
3021,-80.426906,33.880023
3022,-80.42534,33.880275
3023,-80.424983,33.880344
3024,-80.42339,33.880391
3025,-80.422429,33.880047
3026,-80.421879,33.879589
3027,-80.421495,33.879452
3028,-80.420039,33.879269
3029,-80.419627,33.879269
3030,-80.417677,33.879178
3031,-80.414134,33.878836
3032,-80.409355,33.878127
3033,-80.407786,33.878104
3034,-80.401884,33.878015
3035,-80.398314,33.878519
3036,-80.391624,33.878284
3037,-80.391506,33.87828
3038,-80.391503,33.87828
3039,-80.391173,33.878268
3040,-80.390486,33.878108
3041,-80.387355,33.877261
